"","actor_account_id","dt_cnt","con_cnt","log_cnt","char_cnt","exp_amt","exp_mastery_amt","exhaust_cnt","exhaust_pvp_cnt","die_cnt","die_pvp_cnt","quest_cnt","party_join_cnt","party_kick_cnt","guild_join_cnt","guild_withdraw_cnt","teleport_cnt","pve_cnt","pvp_cnt","arena_cnt","lev_max","actor_job","dt_cnt_last","con_cnt_last","log_cnt_last","char_cnt_last","exp_amt_last","exp_mastery_amt_last","exhaust_cnt_last","exhaust_pvp_cnt_last","die_cnt_last","die_pvp_cnt_last","quest_cnt_last","party_join_cnt_last","party_kick_cnt_last","guild_join_cnt_last","guild_withdraw_cnt_last","teleport_cnt_last","pve_cnt_last","pvp_cnt_last","arena_cnt_last","dt_cnt_slope","con_cnt_slope","log_cnt_slope","char_cnt_slope","exp_amt_slope","exp_mastery_amt_slope","exhaust_cnt_slope","exhaust_pvp_cnt_slope","die_cnt_slope","die_pvp_cnt_slope","quest_cnt_slope","party_join_cnt_slope","party_kick_cnt_slope","guild_join_cnt_slope","guild_withdraw_cnt_slope","teleport_cnt_slope","pve_cnt_slope","pvp_cnt_slope","arena_cnt_slope","dt_cnt_cv","con_cnt_cv","log_cnt_cv","char_cnt_cv","exp_amt_cv","exp_mastery_amt_cv","exhaust_cnt_cv","exhaust_pvp_cnt_cv","die_cnt_cv","die_pvp_cnt_cv","quest_cnt_cv","party_join_cnt_cv","party_kick_cnt_cv","guild_join_cnt_cv","guild_withdraw_cnt_cv","teleport_cnt_cv","pve_cnt_cv","pvp_cnt_cv","arena_cnt_cv","churn_yn"
"1277","512A1E27",3,6,102,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50,3,1,2,47,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.39999999998684,0.79999999997368,14.8999999994841,0.299999999989472,0,0,0,0,0,0,0,0,0,0,0,0.199999999992104,0,0,0,1.49071198499986,1.49071198499986,1.37630787821067,1.36930639376292,0,0,0,0,0,0,0,0,0,0,0,2.23606797749979,0,0,0,1
"1278","5131CB18",26,95,39406,6,1770977,13452099,84,35,42,22,965,33,0,0,0,249,8271,22,5,50,7,4,6,1496,1,0,594970,2,2,0,0,46,3,0,0,0,25,592,3,0,-0.699999999973681,-4.19999999985524,-4257.69999991141,-0.4,-308275.199997093,-712979.399930804,-2.09999999975786,0.699999999997368,-1.09999999988156,0.100000000021055,-106.799999998652,-0.899999999936833,0,0,0,-18.5999999994683,-846.299999986951,-0.199999999971048,0.0000000000131598326315931,0.315993783176057,0.747803802020149,0.991465532308527,0.63887656499994,1.7035014568584,1.62578793794376,0.858095638609124,0.906562139494036,0.855769081132058,0.951971638232989,1.10528946104705,0.936317759593548,0,0,0,0.7693190832495,0.989754866147975,1.25103263132026,2.23606797749979,1
"1279","515D6DEB",35,1613,217595,7,184812,54716701,292,65,234,135,4585,800,0,0,0,596,18233,190,139,50,10,7,258,35714,5,0,10514028,40,11,39,8,757,146,0,0,0,95,3003,16,7,0,-13.1999999996684,-2127.09999996995,-0.399999999984208,-20044.6,-225793.400005371,-2.80000000000263,-0.800000000031584,-3.09999999992367,-5.5999999997526,-39.7999999991762,2.99999999984735,0,0,0,-4.69999999984471,-266.499999996665,-8.59999999989472,-6.59999999978155,0,0.083314918698728,0.126979212497606,0.135519271363624,2.23606797749979,0.189730905218766,0.237032146345686,0.473204926532185,0.374473828821731,0.718543212219061,0.116382147558676,0.055808703093685,0,0,0,0.0876003228763875,0.189978377809174,0.569198170627695,0.540488873820047,0
"1280","516433F4",2,2,51,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,50,9,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,-3.59999999967627,0.1,0,0,-0.199999999984208,-0.199999999984208,-0.0999999999921041,0,0,0,0,0,0,0,0,0,0,1.36930639376292,1.36930639376292,1.97348825726841,1.36930639376292,0,0,2.23606797749979,2.23606797749979,2.23606797749979,0,0,0,0,0,0,0,0,0,0,0
"1281","5177AFA1",18,55,20851,3,44280,9582814,44,3,25,0,255,42,0,1,1,51,2628,3,0,50,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.49999999996578,-4.69999999991051,-1898.89999998265,-0.399999999992104,-8856,-796667.89999735,-3.89999999998947,-0.6,-1.49999999998947,0,-26.1999999997579,-3.29999999996052,0,0,0,-5.59999999993947,-299.099999997247,-0.6,0,0.697216688778396,0.864241621450225,1.27782556085895,0.707106781186548,2.23606797749979,1.89545844669078,1.97346340810496,2.23606797749979,1.63865346708362,0,1.35123032999561,1.24478077052414,0,0,0,1.26265162005315,1.32117328174968,2.23606797749979,0,0
"1282","517F15FF",29,264,128200,2,0,24866827,686,487,548,283,820,246,0,14,14,123,22430,247,0,50,1,6,96,20427,2,0,4893704,52,3,43,2,96,29,0,2,2,20,3736,6,0,-0.0999999999973679,10.3999999996973,-181.899999871193,0.199999999992104,0,287882.000013945,-54.7999999998684,-56.9999999997631,-32.4999999998237,-27.0999999998184,8.70000000062116,-7.19999999971575,0,-0.29999999998684,-0.29999999998684,0.19999999998684,167.000000027986,-18.2999999998579,0,0.077105792327579,0.680814220226264,0.311965458916636,0.372677996249965,0,0.310581303159482,1.1188439947131,1.68426087465023,0.796434639253402,1.3268111769297,0.7108801885801,0.325130091264966,0,0.298807152333598,0.298807152333598,0.201944990056515,0.445334511390952,0.946323093192085,0,0
"1283","518B04F6",35,1537,200443,9,1385858,63270659,287,45,331,27,2791,529,0,2,1,588,19924,30,0,50,5,7,240,28859,8,0,3964904,72,19,92,11,326,90,0,0,0,86,2042,10,0,0,-7.79999999970522,-2420.3999999722,-0.299999999992104,0,-4902641.89993079,16.7999999994104,3.6999999998684,26.4999999991525,2.2999999999342,-52.2999999985261,6.6999999999921,0,0.099999999997368,-0.2,-14.4999999998526,-616.499999990725,2.09999999991578,0,0,0.0820419609362184,0.136519181231744,0.0652050663696626,0,0.763407032302533,0.649115868651156,1.03673863129497,0.821449802043001,0.774023530673004,0.211558800296902,0.226033278594233,0,2.23606797749979,2.23606797749979,0.308526839705146,0.347374097359132,0.951971638232989,0,0
"1284","51974A81",33,865,154437,7,0,26380011,428,30,542,226,2071,609,0,0,1,256,13230,369,159,50,6,7,150,20216,2,0,3653010,69,2,90,37,341,83,0,0,0,41,1421,71,38,0.199999999984208,-13.1000000005369,-5200.20000004017,-0.699999999992104,0,-881179.099996801,10.2999999997157,0.49999999997368,-2.10000000037111,-8.00000000012633,-29.6000000007343,-12.7000000001921,0,0,-0.2,2.19999999977365,-688.599999999613,-5.9000000001816,-2.60000000017897,0.135519271363624,0.390351345706731,0.521728688773791,0.39032623616293,0,0.419259519694227,0.39432615676766,0.883883476483184,0.312737287319889,0.699288065390545,0.29363313209405,0.40575220523179,0,0,2.23606797749979,0.346981091662983,0.695532492855554,0.405987547259084,0.653280298133193,0
"1285","519966E1",31,960,91976,7,0,14092861,77,22,885,735,708,439,0,0,0,146,4219,647,38,50,9,6,182,21726,6,0,1817247,21,8,168,147,148,101,0,0,0,36,1232,93,0,0.00000000000263259847634295,10.0999999999684,3916.39999990212,-0.299999999992104,0,154168.900001238,3.7999999999421,1.59999999997368,5.50000000006055,3.89999999985788,20.099999999671,13.2999999997921,0,0,0,3.69999999998421,320.999999991007,-5.59999999973681,-5.39999999993157,0.0721312250806384,0.125543799825959,0.428045803620359,0.0855816496101822,0,0.300434512178649,0.481107651862646,0.917574056281198,0.219705452782674,0.147055240181088,0.29216158141797,0.29331188473071,0,0,0,0.40711336450583,0.870597667085132,0.168126681846016,1.29456567118409,0
"1286","51B787F4",1,2,322,1,0,15153,2,0,0,0,2,2,0,0,0,1,25,0,0,50,7,1,2,322,1,0,15153,2,0,0,0,2,2,0,0,0,1,25,0,0,0.199999999992104,0.399999999984208,64.3999999974575,0.199999999992104,0,3030.59999988035,0.399999999984208,0,0,0,0.399999999984208,0.399999999984208,0,0,0,0.199999999992104,4.9999999998026,0,0,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,0,2.23606797749979,2.23606797749979,0,0,0,2.23606797749979,2.23606797749979,0,0,0,2.23606797749979,2.23606797749979,0,0,1
"1287","51C7FF6C",33,298,96713,3,0,16875866,132,5,193,48,1245,272,0,1,1,156,13384,53,0,50,8,7,52,17681,3,0,2398239,35,0,22,0,218,53,0,0,0,29,2410,0,0,0.100000000002632,-1.2999999999184,1418.09999996501,0.000000000000000198602732259782,0,-38414.7000012904,5.39999999976049,0.0000000000105279363219439,3.10000000003948,0.000000000102646659418092,17.1999999996894,4.49999999988419,0,-0.2,-0.2,2.6999999999342,228.499999995623,0.00000000011317522769006,0,0.0829882662886615,0.152970585407784,0.237894282155261,0,0,0.135228902430872,0.477409916026289,1.36930639376292,0.443307015043698,1.02724233969283,0.310587899668275,0.162675819115362,0,2.23606797749979,2.23606797749979,0.267694521702822,0.27699500420724,1.05166688879954,0,0
"1288","51D078EF",3,32,4210,4,0,1010355,0,0,17,17,49,6,0,0,0,8,265,25,11,50,5,1,16,1856,4,0,341265,0,0,6,6,22,1,0,0,0,3,133,16,11,0.299999999992104,4.39999999985261,503.699999984566,1.19999999996842,0,96128.7999975991,0,0,2.29999999992367,2.29999999992367,6.69999999977628,0.699999999978944,0,0,0,0.799999999978944,38.3999999986761,4.09999999984998,2.19999999991315,0.912870929175277,1.13536888278656,0.978348078053834,0.912870929175277,0,0.933609500166757,0,0,1.46469407035162,1.46469407035162,1.19522860933439,1.80662361572323,0,0,0,0.947859430506444,1.25737411936197,1.4560219778561,2.23606797749979,0
"1289","51DE0B5E",30,146,22868,4,16070,8939416,59,1,71,38,336,86,0,1,0,55,2597,19,24,50,6,6,27,6101,2,0,3659599,28,1,14,1,83,29,0,0,0,11,459,2,0,0.200000000002632,-2.69999999978418,73.0999999884772,-0.699999999981576,-432,478475.699984193,3.49999999984998,0.199999999992104,-1.69999999977365,-3.49999999971575,4.49999999985787,2.89999999993157,0,0.099999999997368,0,-0.89999999994736,-72.8999999999026,-1.29999999988156,-2.3999999998105,0.117851130197758,0.636251266268386,0.554895578416737,0.516015687115336,2.23606797749979,0.82206478184241,0.937718765267108,2.23606797749979,1.24046822482344,2.1632635394871,0.529109882752561,0.578250308075148,0,2.23606797749979,0,0.929391830489157,0.681812392483004,1.9551763811586,2.23606797749979,0
"1290","51E274FD",28,93,48333,2,3460501,1084526,110,4,46,6,1089,15,0,2,1,231,10538,7,0,50,6,7,23,13108,1,1148157,861634,36,1,15,0,277,9,0,0,0,82,2736,1,0,0.199999999971049,1.39999999992104,1152.39999993644,0.00000000000263201918882065,71879.1999970341,150037.599994957,3.89999999998947,0.1,1.59999999998684,-0.399999999968416,24.7999999982524,1.49999999994736,0,-0.100000000002632,0.00000000000263194897215128,8.9999999996868,222.79999998619,0.100000000010528,0,0.391230398217976,0.414307201543359,0.44888106914721,0.372677996249965,0.630647354450098,1.72016842503484,0.811204588630627,1.36930639376292,0.844315391737959,2.23606797749979,0.454178980048069,1.17851130197758,0,1.36930639376292,2.23606797749979,0.610524459695304,0.442464294095838,1.08653373420044,0,1
"1291","51EA5CF4",32,435,66715,7,691486,19194078,280,17,321,194,1070,309,0,1,0,188,6373,117,21,50,7,5,48,8452,2,0,1782692,42,0,40,29,193,42,0,1,0,20,783,29,0,-0.199999999984209,-1.60000000001053,345.099999994286,-0.599999999973681,69148.59999818,789559.799980529,-0.199999999952621,-1.19999999992367,-2.69999999990525,-2.30000000003159,26.3999999990972,0.299999999968414,0,0.199999999992104,0,8.29999999976049,125.099999995623,1.29999999996052,-0.599999999968416,0.139754248593737,0.342117103465526,0.36906436686968,0.464811125852264,2.23606797749979,1.05454525668311,0.249615940384765,1.33333333333333,0.215396511378436,0.350823600824719,0.415246617148462,0.308559460101098,0,2.23606797749979,0,1.12862257966764,0.682324029321868,0.23679057354738,0.707106781186547,0
"1292","51ECC856",35,275,55840,5,12488,16358015,112,20,311,107,947,417,0,10,10,217,6208,166,65,50,10,7,30,7695,1,0,2178642,14,1,39,16,116,57,0,2,2,36,854,18,8,0,-4.39999999993946,-985.199999987383,-0.699999999976312,1248.79999996713,-596938.499995536,-1.59999999996842,-1.99999999998684,-3.29999999985261,0.49999999998684,-20.6999999996815,-3.49999999974733,0,-0.09999999998684,-0.09999999998684,-5.69999999990525,-154.199999998768,-5.69999999999474,0.699999999986839,0,0.230807363270688,0.301383701052266,0.408248290463863,2.23606797749979,0.459357198466046,0.503450696571289,1.33333333333333,0.264126104194792,0.210818510677892,0.310852482435341,0.179655206840788,0,0.712609640686961,0.712609640686961,0.382452910645792,0.41168515792631,0.536550042708211,0.410969278169855,0
"1293","51EEF6CE",35,914,87948,12,15128,31000069,652,14,859,244,1169,649,0,1,1,90,5614,280,321,50,6,7,220,19104,9,2800,11681844,92,2,156,57,220,169,0,0,0,14,1047,58,90,0,1.10000000004212,-122.100000049751,1.09999999995262,1792.79999994544,1285629.1999367,1.10000000033162,-0.200000000005264,6.80000000043165,4.0000000003369,-15.3000000004395,5.89999999973154,0,-0.0999999999921041,-0.2,-1.59999999997368,-51.2000000037031,2.10000000024214,8.40000000019214,0,0.277428969076354,0.188422152706053,0.539257462731033,1.76483015010882,0.557154115521815,0.596914306415195,0.465657314657332,0.342147963326563,0.681284389304168,0.269010701659176,0.261333574868852,0,2.23606797749979,2.23606797749979,0.219693765407355,0.314135771086623,0.38673984606459,0.595415044260168,0
"1294","521E40F5",35,474,73477,3,0,19454726,446,14,619,251,941,421,0,6,0,125,5482,328,57,50,6,7,109,17454,3,0,3252242,55,1,112,69,264,95,0,1,0,31,2203,79,28,0,7.89999999980787,1877.19999995895,0.39999999998684,0,-613422.900003433,5.30000000008422,-0.299999999963153,6.49999999989998,8.6999999996868,29.8999999990999,5.59999999994999,0,0.699999999978944,0,3.29999999989209,369.399999986732,9.59999999963416,4.39999999984471,0,0.210873371534031,0.255287248695957,0.559016994374947,0,0.485338079123509,0.374847931760538,1.23436973352932,0.142825805558624,0.416036560596646,0.343945846773451,0.278871927591332,0,1.80662361572323,0,0.261116483933547,0.700904966101336,0.349046143873929,1.14631401387621,0
"1295","52330D22",18,62,42746,8,2038474,592630,99,21,28,11,736,47,0,1,0,152,7076,56,0,50,2,4,10,3881,4,215250,287975,24,1,4,0,52,6,0,0,0,21,582,1,0,1.19999999998421,4.1999999999421,2245.5999999943,0.9,147790.399997586,88060.4999969243,7.79999999984998,0.700000000018424,2.09999999996315,0.500000000002632,35.3000000000789,2.89999999997105,0,0.099999999997368,0,10.2999999998579,390.299999998079,2.10000000003685,0,0.724355822800294,0.87899526409282,1.14360999061144,0.576012259814659,1.16631641810462,1.37021004518941,0.919136417460794,1.51896551502253,1.09060224890018,1.37870462619119,1.27962335940328,1.00811555238146,0,2.23606797749979,0,1.01404395635957,1.16431548150326,1.43330688355599,0,0
"1296","52402046",9,32,21954,4,1976520,3512724,93,2,41,3,350,21,0,0,0,137,4355,3,0,50,10,3,13,7675,1,1097213,3512724,61,1,32,2,107,5,0,0,0,72,1811,3,0,1.09999999996578,4.29999999985787,2844.79999990803,0.499999999992104,303834.299989208,702544.799972264,15.2999999994394,0.299999999989472,7.29999999972365,0.499999999981576,41.8999999987156,2.49999999992367,0,0,0,20.4999999992815,598.699999979947,0.599999999976312,0,1.20441574381549,1.25292626229559,1.32536555186014,1.08326792057879,1.34811725311214,2.23606797749979,1.46084281880076,1.36930639376292,1.69068554396326,1.49071198499986,1.24576834745076,1.51896551502253,0,0,0,1.31173793172003,1.29789037424128,2.23606797749979,0,0
"1297","526216F7",34,445,31365,6,0,7958752,148,3,446,187,458,217,0,0,0,40,1039,169,36,50,2,6,39,3303,4,0,671973,3,0,35,18,52,23,0,0,0,6,158,13,4,-0.199999999992104,-18.4999999992525,-894.799999957501,-0.499999999992104,0,-236871.299989363,-3.99999999977102,-0.0999999999868402,-13.2999999993131,-5.39999999974207,-13.8999999993736,-5.79999999966574,0,0,0,0.50000000002632,5.40000000037637,-4.99999999969732,-2.29999999994473,0.065766705220582,0.501116914091033,0.347873144413495,0.363765228927859,0,0.336911642910725,0.522149697043337,1.49071198499986,0.380300012060943,0.40345728123034,0.364789834202267,0.386690951888831,0,0,0,0.424918292799399,0.282826543055241,0.483793470862288,0.874007373475126,0
"1298","5282A5FE",15,21,46081,1,0,4724788,15,0,7,0,557,2,0,0,0,210,8829,0,0,50,6,3,3,7305,1,0,564750,0,0,0,0,93,0,0,0,0,34,1446,0,0,0.0999999999947363,0.499999999984208,-121.000000005279,0.0000000000000000993013661298909,0,-49424.899999535,-1.49999999998947,0,-0.9,0,2.59999999991051,-0.100000000002632,0,0,0,-0.300000000044743,3.99999999868143,0,0,0.235702260395516,0.628280862437543,0.233009200393431,0,0,0.410525048614143,1.1123151073141,0,1.48117438238055,0,0.163942966752618,1.36930639376292,0,0,0,0.235207195527516,0.229720532769103,0,0,0
"1299","528DF1EA",34,711,92348,8,51136,19627304,267,44,272,116,1435,449,0,5,2,173,7289,191,28,50,9,6,166,15812,6,51136,2191925,27,1,30,16,293,68,0,3,1,26,1128,39,12,-0.199999999992104,23.3999999992025,1366.89999994981,0.199999999992104,10227.1999995962,-311906.599983451,-4.69999999980524,0.999999999984208,6.99999999991051,8.39999999977628,28.5999999991683,1.9,0,0.69999999997368,-0.0000000000078958293622865,4.3999999998684,75.2999999966995,15.3999999995447,0.999999999968417,0.065766705220582,0.350691287226757,0.273446663372182,0.0860026145192227,2.23606797749979,0.350852285697985,0.315832398786575,1.10734415276569,0.780893681333861,1.38293476830551,0.291007914552587,0.236315929943354,0,1.62980060130066,1.36930639376292,0.476721111864326,0.430691367004748,1.20965503600095,1.14621098490992,0
"1300","529F809F",5,7,292,1,0,11864,10,0,15,0,0,1,0,1,0,2,0,0,0,50,9,1,1,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.399999999992104,-0.799999999992104,-43.1000000001342,-0.0999999999999999,0,-2372.8,-2,0,-3,0,0,-0.2,0,-0.0999999999921041,0,-0.4,0,0,0,1,1.19522860933439,1.76447150242426,0.912870929175277,0,2.23606797749979,2.23606797749979,0,2.23606797749979,0,0,2.23606797749979,0,2.23606797749979,0,2.23606797749979,0,0,0,0
"1301","529FEDED",26,321,54560,5,1579393,13844205,263,3,173,54,911,162,0,0,0,199,6442,37,33,50,8,7,124,18110,5,0,2936611,104,1,93,20,296,83,0,0,0,41,1125,11,16,1.59999999998421,26.7999999994341,2898.899999991,0.899999999994736,-157939.299987529,542746.800007868,26.4999999992973,0.00000000000789593468729055,20.7999999993604,4.39999999991051,44.60000000005,19.7999999993841,0,0,0,1.00000000047113,6.90000001659202,2.59999999996052,3.59999999989735,0.583298111080888,0.714934606343898,0.688986915574632,0.677483855896212,2.23606797749979,0.797351074497541,0.807436629085267,1.49071198499986,1.02745563116297,0.770245716410571,0.725957310726188,1.01935992181651,0,0,0,0.926996081059483,0.888803987532508,0.608858396003719,0.937681724046412,0
"1302","52AB8B3A",34,272,63959,3,0,19309999,438,3,200,31,778,199,0,0,0,168,3892,39,26,50,1,7,30,10301,3,0,2877578,109,1,38,1,131,23,0,0,0,24,657,2,0,-0.0999999999973679,-14.5999999995368,-2133.39999997683,-0.199999999994736,0,-611628.299987949,25.9999999993157,-0.0000000000078958293622865,4.49999999991315,-2.89999999985261,-25.8999999994947,-8.69999999969206,0,0,0,-3.89999999990261,-119.899999997631,-2.69999999986051,-2.59999999984208,0.065766705220582,0.700619425871618,0.46400590518388,0.344010458076891,0,0.416603603634582,0.677107861931423,1.36930639376292,0.339055988965719,1.39811279507596,0.528366499521086,0.530563865969985,0,0,0,0.283434761415417,0.414314014365519,1.32657821114975,1.89267816171121,0
"1303","52D0E8F8",22,307,39452,9,0,10560250,352,10,287,6,561,157,0,0,0,122,3385,18,0,50,6,6,52,7610,4,0,3028474,66,2,57,0,91,32,0,0,0,21,792,2,0,0.499999999978944,-1.39999999992894,610.199999997313,-1.29999999997894,0,395521.799987916,-0.799999999952631,-0.699999999989472,4.39999999998684,-0.299999999997368,6.20000000009475,1.19999999995789,0,0,0,1,121.599999998168,-1.39999999998684,0,0.471282758030175,0.739879952995545,0.866715815188612,0.649469552472229,0,0.788914953300967,0.880257879151058,0.790569415042095,1.06477250604187,1,0.923398914889077,0.806564031416146,0,0,0,0.843811673650921,0.9399438540833,0.794662122712135,0,0
"1304","52DF3286",2,4,306,1,0,37144,0,0,0,0,7,1,0,0,0,0,21,0,0,50,2,1,2,285,1,0,37144,0,0,0,0,7,1,0,0,0,0,21,0,0,0.199999999994736,0.39999999998684,56.9999999977892,0.199999999994736,0,7428.79999970671,0,0,0,0,1.39999999994473,0.199999999992104,0,0,0,0,4.19999999983419,0,0,1.36930639376292,1.49071198499986,2.09910695296833,1.36930639376292,0,2.23606797749979,0,0,0,0,2.23606797749979,2.23606797749979,0,0,0,0,2.23606797749979,0,0,1
"1305","52E261F2",10,31,928,2,0,41949,0,0,4,4,2,2,0,0,0,1,32,2,3,50,1,6,15,371,2,0,41949,0,0,4,4,2,0,0,0,0,0,0,2,3,1.49999999994736,4.09999999986314,101.899999997063,0.599999999984208,0,8389.79999966878,0,0,0.799999999968416,0.799999999968416,0.399999999984208,0.199999999994736,0,0,0,0.099999999997368,3.19999999991578,0.399999999984208,0.599999999976312,1.2747548783982,1.12422813026934,0.93705341814892,0.912870929175277,0,2.23606797749979,0,0,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,0,0,0,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,1
"1306","52E567F1",12,31,702,1,0,60060,0,0,15,15,0,0,0,0,0,0,0,12,14,50,3,4,6,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19999999996842,1.59999999999737,25.1000000005264,0.299999999992104,0,0.000000158075397129443,0,0,0.0000000000394794627864447,0.0000000000394794627864447,0,0,0,0,0,0,0,0.0000000000315833876658154,0.000000000036847390935122,0.912870929175277,1.3986763476567,1.64491830917576,0.912870929175277,0,2.23606797749979,0,0,2.23606797749979,2.23606797749979,0,0,0,0,0,0,0,2.23606797749979,2.23606797749979,1
"1307","52ED00ED",18,41,1832,3,0,1719911,6,0,3,0,25,10,0,0,0,5,259,0,0,50,7,4,4,67,1,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39999999997368,3.39999999992894,171.499999995794,0.399999999997368,0,131991.099997579,0.599999999984208,0,0.299999999992104,0,2.4999999999342,0.899999999978944,0,0,0,0.100000000007896,24.2999999994025,0,0,0.847108371220939,1.35085404937054,1.88318836624255,0.814411017927956,0,1.39616418935159,2.23606797749979,0,2.23606797749979,0,2.23606797749979,1.96850196850295,0,0,0,1,2.06772888706576,0,0,0
"1308","52FD3CFC",13,21,2486,1,0,3191139,10,1,3,0,41,6,0,0,0,10,248,1,0,50,8,3,3,90,1,0,600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89999999998684,1,69.200000002453,0.299999999992104,0,174602.199998995,0.200000000007896,0.00000000000263194897215128,0.00000000000263194897215128,0,1.40000000002632,0.00000000000789584691645384,0,0,0,0.300000000007896,8.00000000021844,0.00000000000263194897215128,0,1.10806617622215,1.33463478150391,1.57734876747808,0.912870929175277,0,1.2915146016911,1.5649215928719,2.23606797749979,2.23606797749979,0,1.44617175410885,2.23606797749979,0,0,0,1.49071198499986,1.49652286558738,2.23606797749979,0,1
"1309","530586EE",15,92,25429,3,1161661,8962979,121,1,50,2,437,52,0,0,0,154,5014,5,1,50,1,5,38,8650,2,127837,571444,34,0,14,1,90,28,0,0,0,23,1141,1,0,1.09999999996842,9.89999999963416,1894.69999993389,0.39999999998684,-54140.099998523,645877.999989592,13.3999999995894,-0.2,5.49999999982366,0.1,22.1999999992157,7.59999999972364,0,0,0,2.80000000003422,205.599999992623,-0.099999999994736,0.00000000000263194897215128,0.623609564462324,1.03773032710281,0.69828718324729,0.559016994374947,0.737293095438751,1.30761564275966,1.3153093617922,2.23606797749979,1.37917610772197,1.36930639376292,0.67185687748292,1.29825497354386,0,0,0,0.423411838375527,0.469538755990682,0.707106781186548,2.23606797749979,1
"1310","531BC7CC",16,244,33446,1,0,7236868,121,12,173,7,508,155,0,0,0,41,3346,40,8,50,6,6,60,11368,1,0,1979160,26,0,81,1,154,49,0,0,0,24,1163,16,0,-0.0000000000368477420184688,-12.4000000004159,-393.000000087686,-0.00000000000263188753256558,0,-271618.700014479,-4.3000000001237,-0.999999999947361,7.0999999993578,-0.500000000010528,-14.7000000011502,-4.80000000036058,0,0,0,3.39999999979997,-21.0000000092829,1.49999999992367,-1,0.838525491562421,1.18416691742428,1.06240727171252,0.559016994374947,0,1.16807716082928,0.821154491083693,1.45773797371133,1.03901279735121,1.36930639376292,1.08514054628981,1.13596591839038,0,0,0,1.3499993236478,1.02717682946823,0.996873363894351,2.23606797749979,0
"1311","531E6124",31,283,57372,7,1864128,26984766,64,17,60,24,1051,180,0,6,5,172,7896,83,0,50,9,6,54,20136,4,1099978,1941952,13,5,10,3,431,23,0,2,1,57,3562,6,0,0.200000000005264,1.99999999996842,2663.19999989589,0.199999999989472,141581.299996518,-543973.599983746,4.09999999993683,2.0999999999342,2.59999999991315,-0.10000000003948,58.8999999974417,1.0000000000579,0,0.0999999999973681,-0.0999999999815762,5.69999999982366,538.49999997752,2.19999999984208,0,0.134945165570012,0.0721312250806384,0.549534708622739,0.235702260395516,1.34066274379592,0.326213999655495,0.715607243101578,1.38890811213148,0.715423843410439,0.912870929175277,0.707322665478573,0.271729031945243,0,0.697216688778396,1.22474487139159,0.609929097645886,0.807448589333927,1.31277471095155,0,0
"1312","532EB3EE",31,160,13880,8,0,25474661,36,3,79,27,191,71,0,0,0,59,586,27,0,50,10,7,31,3542,2,0,3510852,9,3,28,11,54,25,0,0,0,20,133,11,0,0.399999999981576,-1.1000000001316,458.499999975825,-1.59999999996315,0,-154305.800000286,2.29999999988946,0.599999999976312,2.99999999982629,1.19999999992894,9.79999999960521,3.99999999984471,0,0,0,2.99999999988419,24.8999999988814,1.19999999992894,0,0.134945165570012,0.39661208706475,0.499907764024157,0.654766376858542,0,0.157646169960322,1.09994054536114,2.23606797749979,0.809310941444971,0.888982146163998,0.556373488627413,0.709807389798278,0,0,0,0.569134324458823,0.705539280852144,0.888982146163998,0,0
"1313","5333FC43",4,7,112,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50,1,2,3,59,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.599999999978944,0.999999999965785,17.0999999993946,0.299999999989472,0,0,0,0,0,0,0,0,0,0,0,0.199999999992104,0,0,0,1.36930639376292,1.39239919211557,1.37257729513585,1.36930639376292,0,0,0,0,0,0,0,0,0,0,0,2.23606797749979,0,0,0,1
"1314","53526C7C",31,213,74841,4,0,14571785,292,10,321,9,1047,189,0,2,2,166,7928,47,9,50,6,7,33,20293,4,0,3541261,69,0,58,0,297,36,0,0,0,45,2330,0,0,0.699999999992103,1.20000000011844,2812.49999992226,-0.0999999999999997,0,459112.499988491,8.49999999963153,-0.699999999942097,7.59999999964205,-0.29999999996052,43.599999998763,3.70000000000526,0,-0.199999999984208,-0.199999999984208,4.99999999980523,309.099999989799,-2.99999999972365,0.0000000000236878040618717,0.210296851780731,0.25858741477169,0.377169658169116,0.152145154862546,0,0.301742301652257,0.378175331866917,1.90599383524711,0.523566907307986,1.13855008510662,0.431811426687782,0.25440276882054,0,2.23606797749979,2.23606797749979,0.31009363625015,0.466580054201056,1.63865346708363,0.912870929175277,0
